Nom;Prenom;Conflit;Date deces;Departement de naissance;Nom departement de naissance
ALI;Ben Youssef;1914-1918;23/05/1916;9350;Maroc
ALLAL;Ben Abderrahman;1914-1918;11/05/1916;9350;Maroc
ALLAL;Ben Djilali;1914-1918;05/09/1914;9350;Maroc
AMAHMMED;Ben Mohamed;1914-1918;03/05/1915;9350;Maroc
AMMAR;Ben Mohamed;1914-1918;28/01/1915;9350;Maroc
AOMAR;Ben Addouche;1914-1918;07/06/1915;9350;Maroc
AOMAR;Ben Mekki;1914-1918;12/04/1915;9350;Maroc
AOMAR;Ben Rhamoun;1914-1918;31/08/1918;9350;Maroc
AOMAR;Ould El Hadj;1914-1918;05/09/1914;9350;Maroc
AZZOUZ;Ben Mohamed;1914-1918;17/06/1915;9350;Maroc
BEN CHEKKEUR;Abdesselem;1914-1918;14/01/1916;9350;Maroc
BOUAZZA;Ben Abdelkader;1914-1918;05/09/1914;9350;Maroc
BOUCHAeB;Ben Driss;1914-1918;16/06/1915;9350;Maroc
BOUCHTA;Ben Aomar;1914-1918;18/07/1918;9350;Maroc
BOUDJEMA;Ben Hamou;1914-1918;17/04/1917;9350;Maroc
BOUDJEMAA;Ben Ahmed;1914-1918;25/08/1918;9350;Maroc
BRAHIM;Ben Ahmed;1914-1918;19/10/1914;9350;Maroc
BRAHIM;Ben Mohamed;1914-1918;12/05/1916;9350;Maroc
BRAHIM;Ben Mohamed;1914-1918;23/03/1915;9350;Maroc
BRICK;Ben Bouik;1914-1918;03/05/1916;9350;Maroc
DADOUN;David;1914-1918;21/12/1914;9350;Maroc
DJILALI;Ben Abbes;1914-1918;;9350;Maroc
DJILALI;Ben Miloud;1914-1918;09/01/1915;9350;Maroc
DJILALI;Ben Salah;1914-1918;05/09/1914;9350;Maroc
DRISS;Ben Lhassen;1914-1918;08/10/1915;9350;Maroc
EL AeOUSSI;Ben Rehal;1914-1918;15/09/1914;9350;Maroc
EL HOUSSINE;Ben Ahmed;1914-1918;01/06/1915;9350;Maroc
EMBAREK;Ben Hamon;1914-1918;06/10/1915;9350;Maroc
EMBAREK;Mohamed;1914-1918;04/08/1916;9350;Maroc
HAMOU;Ben Ahmed;1914-1918;12/06/1915;9350;Maroc
HAMOUAD;Ben Lhassen;1914-1918;19/07/1918;9350;Maroc
KABBOUR;Ben Ahmed;1914-1918;07/05/1915;9350;Maroc
KABBOUR;Ben Miloudi;1914-1918;14/09/1916;9350;Maroc
KERIR;Ben Djilali;1914-1918;28/06/1918;9350;Maroc
LABIB;Ould Sidi Ali;1914-1918;11/09/1917;9350;Maroc
LAHOUSSINE;Ben Bouik;1914-1918;16/09/1914;9350;Maroc
LAHOUSSINE;Ben Brahim;1914-1918;16/06/1915;9350;Maroc
LAHOUSSINE;Ben M'Bareck;1914-1918;17/10/1918;9350;Maroc
LARBI;Ben Amar;1914-1918;18/07/1918;9350;Maroc
LARBI;Ben Driss;1914-1918;21/08/1918;9350;Maroc
LATTAB;Ben Matti;1914-1918;10/02/1919;9350;Maroc
LERICHE;Victor Charles Louis;1914-1918;08/08/1918;9350;Maroc
LHASSEN;Ben Bihi;1914-1918;08/06/1917;9350;Maroc
LHASSEN;Ben El Hadj;1914-1918;21/08/1918;9350;Maroc
LHASSENE;Ben Mohamed;1914-1918;05/09/1914;9350;Maroc
M'AHMED;Ben Aomar;1914-1918;15/09/1914;9350;Maroc
M'AHMED;Ben Miloudi;1914-1918;04/10/1915;9350;Maroc
M'AHMED;Ben Mohamed;1914-1918;11/06/1918;9350;Maroc
M'AHMED;Ben Moulay;1914-1918;16/04/1917;9350;Maroc
M'BARECK;Ben El Mamoun;1914-1918;03/08/1915;9350;Maroc
MAHJOUB;Ben Iazid;1914-1918;30/09/1918;9350;Maroc
MAJOUB;Ben Ahmed;1914-1918;08/03/1916;9350;Maroc
MILOUDI;Ben Abdelkader;1914-1918;11/09/1917;9350;Maroc
MILOUDI;Ben Djillali;1914-1918;05/09/1914;9350;Maroc
MILOUDI;Ben Embareck;1914-1918;09/08/1918;9350;Maroc
MOHAMADI;Ben Amar;1914-1918;09/07/1915;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;16/06/1915;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;30/12/1915;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;19/07/1918;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;24/03/1915;9350;Maroc
MOHAMED;Ben Amar;1914-1918;09/06/1915;9350;Maroc
MOHAMED;Ben Amed;1914-1918;25/09/1915;9350;Maroc
MOHAMED;Ben Bahia;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Djilali;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben El Hachemi;1914-1918;16/09/1914;9350;Maroc
MOHAMED;Ben El Hadj;1914-1918;26/03/1919;9350;Maroc
MOHAMED;Ben El Hadj;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Lachemi;1914-1918;31/08/1918;9350;Maroc
MOHAMED;Ben Larbi;1914-1918;08/08/1918;9350;Maroc
MOHAMED;Ben Larbi;1914-1918;29/05/1915;9350;Maroc
MOHAMED;Ben Lhassen;1914-1918;13/03/1915;9350;Maroc
MOHAMED;Ben M'Barek;1914-1918;18/12/1918;9350;Maroc
MOHAMED;Ben Miloud;1914-1918;10/05/1919;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;17/01/1916;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;21/08/1918;9350;Maroc
MOHAMED;Ben Mohamed Ben Saedi;1914-1918;18/12/1915;9350;Maroc
MOHAMED;Ben Mohamed Hamou;1914-1918;06/10/1915;9350;Maroc
MOHAMED;Ben Moktar;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Ralem;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Thami;1914-1918;08/06/1918;9350;Maroc
MOHAMED;Ben Thami;1914-1918;22/05/1915;9350;Maroc
MOHAMMED;Ben Bouziane Bel Hadj;1914-1918;28/09/1915;9350;Maroc
MOHAMMED;Ben Houssine;1914-1918;01/06/1916;9350;Maroc
MOHAMMED;Ben Salah;1914-1918;06/11/1914;9350;Maroc
MOULAY EMBARCK;Ben Larbi;1914-1918;17/06/1916;9350;Maroc
OMAR;Ben Ahmed;1914-1918;23/04/1918;9350;Maroc
REGRAGUI;Ben Ahmed;1914-1918;07/10/1918;9350;Maroc
SAeD;Ben Larbi;1914-1918;22/04/1915;9350;Maroc
SLIMAN;Ben Dehli;1914-1918;30/04/1915;9350;Maroc
TAMI;Ben Mohamed;1914-1918;05/09/1914;9350;Maroc
ABDALLAH;Ben Ahmed;1914-1918;;9350;Maroc
ABDALLAH;Ben Fatmi;1914-1918;05/09/1914;9350;Maroc
ABDALLAH;Ben Mohamed;1914-1918;18/07/1918;9350;Maroc
ABDELAZIZ;Ben Trubarck ou Ben Embark;1914-1918;22/06/1918;9350;Maroc
ABDELKADER;Ben Aouar Ben Mohamed Belkacem;1914-1918;07/09/1914;9350;Maroc
ABDELKADER;Ben El Hadj Ali;1914-1918;27/05/1915;9350;Maroc
ABDELKADER;Ben Mahout;1914-1918;16/03/1915;9350;Maroc
ABDELKADER;Ben Mohamed;1914-1918;31/08/1918;9350;Maroc
ABDESSELAM;Ben Tahar;1914-1918;06/05/1915;9350;Maroc
ABDESSELEM;Ben Abdallah;1914-1918;05/09/1914;9350;Maroc
ABDESSELEM;Ben Haeani;1914-1918;08/01/1915;9350;Maroc
ABDESSELEM;Ben Miloud;1914-1918;26/06/1917;9350;Maroc
ABDESSELEM;Ben Mohamed;1914-1918;19/04/1917;9350;Maroc
ABDESSLAM;Ben Boudjema;1914-1918;04/12/1918;9350;Maroc
ABIB;Ben Larbi;1914-1918;22/10/1917;9350;Maroc
ABSLEM;Ben El Hadj Djilalli;1914-1918;05/07/1915;9350;Maroc
AHMED;Ben Abbes;1914-1918;13/03/1915;9350;Maroc
AHMED;Ben Bacha;1914-1918;06/04/1917;9350;Maroc
AHMED;Ben Bouchaeb;1914-1918;23/10/1915;9350;Maroc
AHMED;Ben Bouchaeb;1914-1918;11/04/1919;9350;Maroc
AHMED;Ben El Hadj Ben Abderrahman;1914-1918;05/05/1915;9350;Maroc
AHMED;Ben El Kadi;1914-1918;28/06/1915;9350;Maroc
AHMED;Ben Haumad;1914-1918;13/06/1919;9350;Maroc
AHMED;Ben Lahoussine;1914-1918;29/06/1918;9350;Maroc
AHMED;Ben Lhassen;1914-1918;05/08/1918;9350;Maroc
AHMED;Ben Meback;1914-1918;27/11/1917;9350;Maroc
AHMED;Ben Mohamed;1914-1918;30/04/1916;9350;Maroc
AHMED;Ben Mohamed;1914-1918;16/06/1915;9350;Maroc
AHMED;Ben Si Hamou;1914-1918;15/07/1918;9350;Maroc
AHMED;Ould M'Hamed Barrabat;1914-1918;15/07/1916;9350;Maroc
ALI;Ben Lachmi;1914-1918;16/04/1917;9350;Maroc
ALI BEL HADJ;;1914-1918;25/12/1917;9350;Maroc
ALLAL;Ben Belkacem;1914-1918;05/05/1915;9350;Maroc
AOMAR;Ben Ali;1914-1918;08/01/1915;9350;Maroc
AOMAR;Ben Mohamed;1914-1918;05/05/1915;9350;Maroc
BEL HADJ;Ben Ali Abderaman;1914-1918;14/12/1917;9350;Maroc
BEN NANI;Ben Lardi;1914-1918;16/01/1919;9350;Maroc
BEN-HAMOU;David;1914-1918;16/08/1918;9350;Maroc
BOUAZA;Ben Larbi;1914-1918;19/07/1918;9350;Maroc
BOUAZZA;Ben Abderrahman;1914-1918;06/10/1915;9350;Maroc
BOUCHAeB;Ben Mohamed;1914-1918;23/07/1918;9350;Maroc
BOUIH;Ben Ahmed;1914-1918;05/05/1915;9350;Maroc
BRAHIM;Ben Bellal;1914-1918;06/10/1915;9350;Maroc
BRAHIM;Ben Lahoussen;1914-1918;16/04/1917;9350;Maroc
BRAHIM;Ben Miloud;1914-1918;08/01/1915;9350;Maroc
BRAHIM;Ben Mohamed;1914-1918;30/04/1917;9350;Maroc
BRAHIM;Ben Mohamed;1914-1918;05/10/1914;9350;Maroc
BRICK;Ben Chassen;1914-1918;18/03/1915;9350;Maroc
BRICK;Ben Slimane;1914-1918;30/04/1916;9350;Maroc
EL BOUDALI;Ben Mohamed;1914-1918;13/05/1916;9350;Maroc
EL MAATI;Ben Abd El Kader;1914-1918;03/07/1915;9350;Maroc
EL MAeTI;Ben Hadj;1914-1918;06/02/1917;9350;Maroc
EMBARECK;Ben Mohamed;1914-1918;06/09/1914;9350;Maroc
HAMED;Ben Abdesslam;1914-1918;24/10/1916;9350;Maroc
HAMED;Ben Moktar;1914-1918;06/10/1915;9350;Maroc
HAMOU;Ben Abdesslam;1914-1918;06/10/1915;9350;Maroc
KABBOUR;Ben Ahmed;1914-1918;07/05/1915;9350;Maroc
LACHEMI;Ben Houcine;1914-1918;15/03/1915;9350;Maroc
LAHCEN;Ben Kaddour;1914-1918;17/06/1915;9350;Maroc
LAHCeNE;Ben Mohamed;1914-1918;14/10/1918;9350;Maroc
LAHOUSSINE;Ben Ali;1914-1918;16/03/1915;9350;Maroc
LAHOUSSINE;Ben L'Arbi;1914-1918;05/05/1915;9350;Maroc
LAHOUSSINE;Ben Mohamed;1914-1918;14/05/1916;9350;Maroc
LAHSSEN;Ben Mahbib;1914-1918;09/08/1918;9350;Maroc
LARBI;Ben Bouchaeb;1914-1918;30/04/1915;9350;Maroc
LARBI;Ben Hmed;1914-1918;20/07/1917;9350;Maroc
LARBI;Ben Rahal;1914-1918;16/06/1915;9350;Maroc
LHASSEN;Ben Abdallah;1914-1918;06/10/1915;9350;Maroc
LHASSEN;Ben Kaddour;1914-1918;17/10/1918;9350;Maroc
LHASSEN;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
LHASSEN;Ben Raamon;1914-1918;05/09/1914;9350;Maroc
LIAZID;Ben M'Ahmed;1914-1918;07/09/1914;9350;Maroc
M'BAREK;Bel El Mehdjoub;1914-1918;20/05/1917;9350;Maroc
MILOUDI;Ben Asser;1914-1918;02/04/1918;9350;Maroc
MILOUDI;Ben Bachir;1914-1918;07/06/1917;9350;Maroc
MIMOUN;Ould Ahmed Ould Ali;1914-1918;21/06/1916;9350;Maroc
MOHAMED;Bel El Fathmi;1914-1918;05/09/1916;9350;Maroc
MOHAMED;Bel Habib;1914-1918;09/08/1918;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;20/08/1918;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;15/03/1915;9350;Maroc
MOHAMED;Ben Abdelkader;1914-1918;16/09/1914;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;09/08/1918;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;23/04/1915;9350;Maroc
MOHAMED;Ben Aessa;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Ali;1914-1918;29/05/1915;9350;Maroc
MOHAMED;Ben Aomar;1914-1918;09/09/1918;9350;Maroc
MOHAMED;Ben Bouchaeb;1914-1918;20/08/1918;9350;Maroc
MOHAMED;Ben Bouchaeb;1914-1918;26/05/1915;9350;Maroc
MOHAMED;Ben Bouchta;1914-1918;17/06/1915;9350;Maroc
MOHAMED;Ben Brahim;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Brahim;1914-1918;08/08/1918;9350;Maroc
MOHAMED;Ben Cheikh;1914-1918;05/06/1917;9350;Maroc
MOHAMED;Ben Dahman;1914-1918;21/05/1915;9350;Maroc
MOHAMED;Ben Embarck;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Embarek;1914-1918;17/09/1914;9350;Maroc
MOHAMED;Ben Kacem;1914-1918;24/11/1918;9350;Maroc
MOHAMED;Ben Kaddour;1914-1918;28/06/1918;9350;Maroc
MOHAMED;Ben Kaddour;1914-1918;22/05/1917;9350;Maroc
MOHAMED;Ben Kalifat;1914-1918;12/02/1918;9350;Maroc
MOHAMED;Ben Khilo;1914-1918;16/12/1918;9350;Maroc
MOHAMED;Ben Lachemi;1914-1918;06/09/1915;9350;Maroc
MOHAMED;Ben Lahoucine;1914-1918;25/12/1914;9350;Maroc
MOHAMED;Ben Lahoussine;1914-1918;06/10/1915;9350;Maroc
MOHAMED;Ben Larbi;1914-1918;31/08/1918;9350;Maroc
MOHAMED;Ben Larbi;1914-1918;30/09/1918;9350;Maroc
MOHAMED;Ben Mehend Bou Abdelmalek;1914-1918;28/06/1918;9350;Maroc
MOHAMED;Ben Miloud;1914-1918;01/03/1918;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;05/05/1915;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;16/09/1916;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;18/07/1918;9350;Maroc
MOHAMED;Ben Mohamed Hamri;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Salah;1914-1918;26/12/1914;9350;Maroc
MOHAMMED;Bel Hadi;1914-1918;20/08/1917;9350;Maroc
MOHAMMED;Ben Abdallah;1914-1918;04/10/1915;9350;Maroc
MOHAMMED;Ben Hamou;1914-1918;17/09/1914;9350;Maroc
MOHAMMED;Ben Kaddour;1914-1918;05/09/1914;9350;Maroc
MOHAMMED;Ben Saed;1914-1918;23/05/1916;9350;Maroc
MOULAY OMAR;Ben Razi;1914-1918;23/05/1916;9350;Maroc
MUSTAPHA;Ben Amed;1914-1918;22/06/1917;9350;Maroc
RAHAL;Ben Mohamed;1914-1918;03/08/1915;9350;Maroc
SAeD;Ben Tahar;1914-1918;06/05/1915;9350;Maroc
SALAH;Ben Larbi;1914-1918;17/04/1917;9350;Maroc
SEDDIK;Ben Ahmed Ben Allal;1914-1918;13/01/1915;9350;Maroc
SELAM;Ben Kacem;1914-1918;11/09/1914;9350;Maroc
SMAIN;Ben Ameur;1914-1918;05/09/1914;9350;Maroc
YAYA;Ladi Ben Saed;1914-1918;26/04/1919;9350;Maroc
ABBAS;Ben Mohamed;1914-1918;29/05/1915;9350;Maroc
ABDALLAH;Ben Abdallah;1914-1918;16/04/1917;9350;Maroc
ABDALLAH;Ben Abdesselem;1914-1918;30/05/1915;9350;Maroc
ABDALLAH;Ben Kaddour;1914-1918;25/11/1916;9350;Maroc
ABDALLAH;Ben Mohamed;1914-1918;27/09/1918;9350;Maroc
ABDEL KADER;Ben Mohamed;1914-1918;25/12/1914;9350;Maroc
ABDELKADER;Ben Ahmed;1914-1918;05/09/1914;9350;Maroc
ABDERRAHMAN;Ben Moulay Ali;1914-1918;07/03/1917;9350;Maroc
ABDESSELAM;Ben Embarck;1914-1918;23/08/1915;9350;Maroc
ABDESSELEM;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
AHMED;Ben Abbou;1914-1918;18/07/1918;9350;Maroc
AHMED;Ben Lahssen;1914-1918;30/04/1915;9350;Maroc
AHMED;Ben Laecha;1914-1918;30/04/1915;9350;Maroc
AHMED;Ben Mohamed;1914-1918;31/08/1918;9350;Maroc
AHMED;Ben Mohamed;1914-1918;19/03/1916;9350;Maroc
AHMED;Ben Thami;1914-1918;11/09/1917;9350;Maroc
ALI;Ben Mohamed;1914-1918;21/08/1918;9350;Maroc
ALI;Ben Salem;1914-1918;28/06/1918;9350;Maroc
ALLAH;Ben Bouchta;1914-1918;17/10/1918;9350;Maroc
AMAR;Ould Ali Ben Ahmed;1914-1918;16/10/1918;9350;Maroc
AOMAR;Ben Mohamed;1914-1918;30/04/1915;9350;Maroc
AOMAR;Ben Mohamed;1914-1918;23/05/1917;9350;Maroc
BAREK;Ben Ahmed;1914-1918;05/09/1914;9350;Maroc
BAREK;Ben Senaeba;1914-1918;12/04/1916;9350;Maroc
BELHACeNE;Ould Lahcene Saed;1914-1918;02/10/1915;9350;Maroc
BEND;Ben Kebir;1914-1918;17/09/1914;9350;Maroc
BOUAZZA;Ben Maatti;1914-1918;21/10/1917;9350;Maroc
BOUCHAeB;Ben Ahmed;1914-1918;30/06/1918;9350;Maroc
BOUCHAeB;Ben Ahmed Ramamen;1914-1918;21/07/1918;9350;Maroc
BOUCHAeB;Ben Bareck;1914-1918;09/07/1918;9350;Maroc
BOUCHAeB;Ben Lhassen;1914-1918;13/03/1915;9350;Maroc
BOUCHAeB;Matti;1914-1918;02/05/1915;9350;Maroc
BOUDJEMAA;Ben Embarck;1914-1918;09/05/1916;9350;Maroc
BOUDJEMAA;Ben Emberk;1914-1918;04/06/1916;9350;Maroc
BOURIDEM;Ali;1914-1918;05/01/1915;9350;Maroc
BRAHIM;Ben Allal Larbi;1914-1918;02/06/1919;9350;Maroc
BRAHIM;Ben Lhassen;1914-1918;12/08/1918;9350;Maroc
BRICK;Ben Lhassen;1914-1918;23/10/1918;9350;Maroc
CHAeB;Ben Mohamed;1914-1918;17/12/1916;9350;Maroc
DAHMANE;Ben Lefhi;1914-1918;16/04/1917;9350;Maroc
DRISS;Ben Abdesselem;1914-1918;16/06/1915;9350;Maroc
DRISS;Ben El Hadj;1914-1918;17/06/1915;9350;Maroc
DRISS;Ben Madami;1914-1918;04/04/1917;9350;Maroc
DRISS;Ben Mohamed;1914-1918;21/04/1917;9350;Maroc
EL AYACHI;Ben M'Barck;1914-1918;18/07/1918;9350;Maroc
EL MATI;Ben Gournad;1914-1918;05/09/1914;9350;Maroc
HADJ ABDELKADER;Ben Moussa;1914-1918;16/06/1915;9350;Maroc
HAMED;Ben Yacoub;1914-1918;21/11/1914;9350;Maroc
HAMO;Mohamed;1914-1918;11/09/1914;9350;Maroc
HAMOU;Ould Hamed;1914-1918;06/11/1914;9350;Maroc
HASSAN;Ben Abdeslam;1914-1918;16/04/1917;9350;Maroc
LACHEMI;Ben Mohamed;1914-1918;26/05/1915;9350;Maroc
LAHOUCINE;Ben Mohamed;1914-1918;27/11/1915;9350;Maroc
LAHOUCINE;Ould Fekki;1914-1918;;9350;Maroc
LARBI;Ben Ali;1914-1918;04/05/1915;9350;Maroc
LARBI;Ben Tahar Hanemi;1914-1918;18/09/1914;9350;Maroc
LHASSEN;Ben Bark;1914-1918;26/09/1918;9350;Maroc
M'AHMED;Ben Ahmed;1914-1918;19/07/1918;9350;Maroc
M'AHMED;Ben Mehki;1914-1918;16/03/1915;9350;Maroc
M'BARECK;Ben Ahmed;1914-1918;06/10/1915;9350;Maroc
M'BARECK;Ben Larbi;1914-1918;26/09/1918;9350;Maroc
M'BAREK;Ben Belkacem;1914-1918;07/09/1918;9350;Maroc
M'HAMED;Ben Mohamed;1914-1918;31/08/1918;9350;Maroc
MAHMOUD;Ben Ali Dit El Talaoui;1914-1918;21/04/1918;9350;Maroc
MAHMOUD;Ben Hadj;1914-1918;06/10/1915;9350;Maroc
MILOUD;Ben Hadj Mohamed;1914-1918;05/05/1915;9350;Maroc
MIMOUN;Ould Ahmed Ould Ali;1914-1918;21/06/1916;9350;Maroc
MIMOUNE;Ben Daoud;1914-1918;05/05/1915;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;09/01/1915;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;09/08/1918;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;23/03/1915;9350;Maroc
MOHAMED;Ben Ahmou;1914-1918;08/09/1916;9350;Maroc
MOHAMED;Ben Ali;1914-1918;06/10/1915;9350;Maroc
MOHAMED;Ben Arbi;1914-1918;16/06/1915;9350;Maroc
MOHAMED;Ben Driss;1914-1918;16/06/1915;9350;Maroc
MOHAMED;Ben Hadj;1914-1918;08/08/1918;9350;Maroc
MOHAMED;Ben Laechi;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben M'Hamed;1914-1918;05/06/1917;9350;Maroc
MOHAMED;Ben Miloudi;1914-1918;28/06/1918;9350;Maroc
MOHAMED;Ben Mohamed Ben Thami;1914-1918;05/08/1915;9350;Maroc
MOHAMED;Ben Saed;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Sidi Aisra;1914-1918;19/07/1918;9350;Maroc
MOHAMED;Ben Zaouia;1914-1918;24/03/1915;9350;Maroc
MOHAMMED;Ben Abderrahmane;1914-1918;25/09/1915;9350;Maroc
MOHAMMED;Ben Hafid;1914-1918;05/09/1914;9350;Maroc
MOHAMMED;Ben Seddik;1914-1918;05/09/1914;9350;Maroc
MOHAMMED;Ben Tahar;1914-1918;19/05/1916;9350;Maroc
MOUSSA;Ben Abdesselem;1914-1918;22/01/1915;9350;Maroc
MOUSSA;Ben Djilali;1914-1918;06/05/1917;9350;Maroc
MUSTAPHA;Ben Mohamed;1914-1918;10/11/1915;9350;Maroc
NACER;Ben Mohamed;1914-1918;02/11/1915;9350;Maroc
OMAR;Ben Zaouea;1914-1918;17/09/1914;9350;Maroc
SAHEL;Ben Mohamed;1914-1918;21/10/1917;9350;Maroc
SALAH;Ben Brahim;1914-1918;21/05/1917;9350;Maroc
SALAH;Selem;1914-1918;24/05/1919;9350;Maroc
SEBAN;Joseph;1914-1918;30/06/1915;9350;Maroc
SI MOHAMED;Ben Salah;1914-1918;17/09/1915;9350;Maroc
SMAeN;Ben Ahmed;1914-1918;18/07/1918;9350;Maroc
THAMY;Ben Smail;1914-1918;23/07/1918;9350;Maroc
YAFIA;Ben Kacem Soussi;1914-1918;06/10/1915;9350;Maroc
ZeMORI;Ben Kadda;1914-1918;09/05/1915;9350;Maroc
ABBeS;Ben Heddi;1914-1918;16/04/1917;9350;Maroc
ABDALLAH;Ben Larbi;1914-1918;20/08/1918;9350;Maroc
ABDALLAH;Ben Nadjem;1914-1918;30/04/1916;9350;Maroc
ABDELKADER;Ben Abdessalem;1914-1918;11/08/1917;9350;Maroc
ABDELKADER;Ben Bouazza;1914-1918;17/05/1916;9350;Maroc
ABDELKADER;Ben Boui;1914-1918;30/09/1918;9350;Maroc
ABDELKADER;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
ABDELLAK;Ben El Matti;1914-1918;06/10/1915;9350;Maroc
ABDERRHAHMAN;;1914-1918;13/01/1915;9350;Maroc
ABDERRHAMANE;Ben Ali;1914-1918;17/06/1915;9350;Maroc
ABDESSALAM;Ben Mohamed;1914-1918;26/09/1918;9350;Maroc
ABDESSELAM;Ben Ahmed;1914-1918;27/09/1915;9350;Maroc
ABDESSELEM;Ben El Hadj Djilali;1914-1918;06/10/1915;9350;Maroc
ABDESSELEM;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
AHMED;Bel Hadj Hassen;1914-1918;16/04/1917;9350;Maroc
AHMED;Ben Abdallah;1914-1918;26/09/1918;9350;Maroc
AHMED;Ben Azouz;1914-1918;21/11/1915;9350;Maroc
AHMED;Ben Bouazza;1914-1918;09/11/1915;9350;Maroc
AHMED;Ben Bouazza;1914-1918;06/10/1915;9350;Maroc
AHMED;Ben Embarek;1914-1918;06/06/1915;9350;Maroc
AHMED;Ben Larbi;1914-1918;06/04/1918;9350;Maroc
AHMED;Ben Larbi;1914-1918;06/10/1915;9350;Maroc
AHMED;Ben Mohamed;1914-1918;16/09/1914;9350;Maroc
ALI;Ben M'Hamed;1914-1918;29/05/1915;9350;Maroc
ALLAH;Ben Mohamed Ben M'Bareck;1914-1918;10/06/1915;9350;Maroc
ALLAL;Ben Ahmed;1914-1918;05/09/1914;9350;Maroc
ALLAL;Ben Djilali;1914-1918;06/10/1915;9350;Maroc
ALLAL;Ben Larbi;1914-1918;31/08/1918;9350;Maroc
ALLAL;Ben Mekki;1914-1918;13/03/1915;9350;Maroc
AMAR;Ben Ahmed;1914-1918;11/06/1918;9350;Maroc
AMAR;Ben Ali;1914-1918;13/09/1914;9350;Maroc
AMAR;Ben Brahim;1914-1918;27/08/1917;9350;Maroc
AMAR;Ben Mekki;1914-1918;24/03/1915;9350;Maroc
AMAR;Ben Meziane;1914-1918;25/08/1914;9350;Maroc
AMAR;Ould Mimoun;1914-1918;30/08/1914;9350;Maroc
AOMAR;Ben Allaf;1914-1918;16/06/1915;9350;Maroc
AOMAR;Ben El Hassan;1914-1918;23/05/1916;9350;Maroc
AOMAR;Ben Faddouf;1914-1918;26/05/1915;9350;Maroc
AOMAR;Ben Lahoussine;1914-1918;13/03/1915;9350;Maroc
BEN GACEM;Ben Rahal;1914-1918;05/03/1916;9350;Maroc
BEN MOUSSA;Ould Kaddour;1914-1918;20/12/1916;9350;Maroc
BENHAMOU;Judas;1914-1918;05/10/1914;9350;Maroc
BOUCHAeB;Ben Ali;1914-1918;27/05/1915;9350;Maroc
BOUCHAeB;Ben Brick;1914-1918;14/09/1914;9350;Maroc
BOUCHAeB;Ben Seghir;1914-1918;16/06/1915;9350;Maroc
BRAHIM;Ben Salah;1914-1918;10/05/1915;9350;Maroc
DRISS;Ben Saed;1914-1918;25/10/1915;9350;Maroc
EL HADJ ALI;Ben Mekki;1914-1918;16/12/1916;9350;Maroc
EL HAOUSSINE;Ben Zidani;1914-1918;06/10/1915;9350;Maroc
EL MEKKI;Ben Ali;1914-1918;06/10/1915;9350;Maroc
FARRDJ;Ben Rahal;1914-1918;26/05/1915;9350;Maroc
HAMADI;Ben Tami;1914-1918;13/05/1916;9350;Maroc
HAMED;Ben Saed Ben Tayeb;1914-1918;30/09/1918;9350;Maroc
HASSEM;Ben Ali;1914-1918;10/05/1918;9350;Maroc
KOUIDER;Ben Amar;1914-1918;18/06/1918;9350;Maroc
L'HASSEN;Ben Abdallah;1914-1918;16/04/1917;9350;Maroc
LAHOUSSINE;Ben Abdallah;1914-1918;08/01/1915;9350;Maroc
LAIACHI;Ben Ali;1914-1918;01/10/1915;9350;Maroc
LHASSEN;Ben Hamouad;1914-1918;19/10/1918;9350;Maroc
M'BAREK;Ben Abdallah;1914-1918;23/01/1915;9350;Maroc
M'HAMED;Ben Mohamed;1914-1918;16/04/1917;9350;Maroc
